image_id,exists
ISIC_0026808,True
ISIC_0026809,True
ISIC_0026810,True
ISIC_0026811,True
ISIC_0026812,True
ISIC_0026813,True
ISIC_0026814,True
ISIC_0026815,True
ISIC_0026816,True
ISIC_0026817,True
ISIC_0026818,True
ISIC_0026819,True
ISIC_0026820,True
ISIC_0026821,True
ISIC_0026822,True
ISIC_0026823,True
ISIC_0026824,True
ISIC_0026825,True
ISIC_0026826,True
ISIC_0026827,True
ISIC_0026828,True
ISIC_0026829,True
ISIC_0026830,True
ISIC_0026831,True
ISIC_0026832,True
ISIC_0026833,True
ISIC_0026834,True
ISIC_0026835,True
ISIC_0026836,True
ISIC_0026837,True
ISIC_0026838,True
ISIC_0026839,True
ISIC_0026840,True
ISIC_0026841,True
ISIC_0026842,True
ISIC_0026843,True
ISIC_0026844,True
ISIC_0026845,True
ISIC_0026846,True
ISIC_0026847,True
ISIC_0026848,True
ISIC_0026849,True
ISIC_0026850,True
ISIC_0026851,True
ISIC_0026852,True
ISIC_0026853,True
ISIC_0026854,True
ISIC_0026855,True
ISIC_0026856,True
ISIC_0026857,True
ISIC_0026858,True
ISIC_0026859,True
ISIC_0026860,True
ISIC_0026861,True
ISIC_0026862,True
ISIC_0026863,True
ISIC_0026864,True
ISIC_0026865,True
ISIC_0026866,True
ISIC_0026867,True
ISIC_0026868,True
ISIC_0026869,True
ISIC_0026870,True
ISIC_0026871,True
ISIC_0026872,True
ISIC_0026873,True
ISIC_0026874,True
ISIC_0026875,True
ISIC_0026876,True
ISIC_0026877,True
ISIC_0026878,True
ISIC_0026879,True
ISIC_0026880,True
ISIC_0026881,True
ISIC_0026882,True
ISIC_0026883,True
ISIC_0026884,True
ISIC_0026885,True
ISIC_0026886,True
ISIC_0026887,True
ISIC_0026888,True
ISIC_0026889,True
ISIC_0026890,True
ISIC_0026891,True
ISIC_0026892,True
ISIC_0026893,True
ISIC_0026894,True
ISIC_0026895,True
ISIC_0026896,True
ISIC_0026897,True
ISIC_0026898,True
ISIC_0026899,True
ISIC_0026900,True
ISIC_0026901,True
ISIC_0026902,True
ISIC_0026903,True
ISIC_0026904,True
ISIC_0026905,True
ISIC_0026906,True
ISIC_0026907,True
ISIC_0026908,True
ISIC_0026909,True
ISIC_0026910,True
ISIC_0026911,True
ISIC_0026912,True
ISIC_0026913,True
ISIC_0026914,True
ISIC_0026915,True
ISIC_0026916,True
ISIC_0026917,True
ISIC_0026918,True
ISIC_0026919,True
ISIC_0026920,True
ISIC_0026921,True
ISIC_0026922,True
ISIC_0026923,True
ISIC_0026924,True
ISIC_0026925,True
ISIC_0026926,True
ISIC_0026927,True
ISIC_0026928,True
ISIC_0026929,True
ISIC_0026930,True
ISIC_0026931,True
ISIC_0026932,True
ISIC_0026933,True
ISIC_0026934,True
ISIC_0026935,True
ISIC_0026936,True
ISIC_0026937,True
ISIC_0026938,True
ISIC_0026939,True
ISIC_0026940,True
ISIC_0026941,True
ISIC_0026942,True
ISIC_0026943,True
ISIC_0026944,True
ISIC_0026945,True
ISIC_0026946,True
ISIC_0026947,True
ISIC_0026948,True
ISIC_0026949,True
ISIC_0026950,True
ISIC_0026951,True
ISIC_0026952,True
ISIC_0026953,True
ISIC_0026954,True
ISIC_0026955,True
ISIC_0026956,True
ISIC_0026957,True
ISIC_0026958,True
ISIC_0026959,True
ISIC_0026960,True
ISIC_0026961,True
ISIC_0026962,True
ISIC_0026963,True
ISIC_0026964,True
ISIC_0026965,True
ISIC_0026966,True
ISIC_0026967,True
ISIC_0026968,True
ISIC_0026969,True
ISIC_0026970,True
ISIC_0026971,True
ISIC_0026972,True
ISIC_0026973,True
ISIC_0026974,True
ISIC_0026975,True
ISIC_0026976,True
ISIC_0026977,True
ISIC_0026978,True
ISIC_0026979,True
ISIC_0026980,True
ISIC_0026981,True
ISIC_0026982,True
ISIC_0026983,True
ISIC_0026984,True
ISIC_0026985,True
ISIC_0026986,True
ISIC_0026987,True
ISIC_0026988,True
ISIC_0026989,True
ISIC_0026990,True
ISIC_0026991,True
ISIC_0026992,True
ISIC_0026993,True
ISIC_0026994,True
ISIC_0026995,True
ISIC_0026996,True
ISIC_0026997,True
ISIC_0026998,True
ISIC_0026999,True
ISIC_0027000,True
ISIC_0027001,True
ISIC_0027002,True
ISIC_0027003,True
ISIC_0027004,True
ISIC_0027005,True
ISIC_0027006,True
ISIC_0027007,True
ISIC_0027008,True
ISIC_0027009,True
ISIC_0027010,True
ISIC_0027011,True
ISIC_0027012,True
ISIC_0027013,True
ISIC_0027014,True
ISIC_0027015,True
ISIC_0027016,True
ISIC_0027017,True
ISIC_0027018,True
ISIC_0027019,True
ISIC_0027020,True
ISIC_0027021,True
ISIC_0027022,True
ISIC_0027023,True
ISIC_0027024,True
ISIC_0027025,True
ISIC_0027026,True
ISIC_0027027,True
ISIC_0027028,True
ISIC_0027029,True
ISIC_0027030,True
ISIC_0027031,True
ISIC_0027032,True
ISIC_0027033,True
ISIC_0027034,True
ISIC_0027035,True
ISIC_0027036,True
ISIC_0027037,True
ISIC_0027038,True
ISIC_0027039,True
ISIC_0027040,True
ISIC_0027041,True
ISIC_0027042,True
ISIC_0027043,True
ISIC_0027044,True
ISIC_0027045,True
ISIC_0027046,True
ISIC_0027047,True
ISIC_0027048,True
ISIC_0027049,True
ISIC_0027050,True
ISIC_0027051,True
ISIC_0027052,True
ISIC_0027053,True
ISIC_0027054,True
ISIC_0027055,True
ISIC_0027056,True
ISIC_0027057,True
ISIC_0027058,True
ISIC_0027059,True
ISIC_0027060,True
ISIC_0027061,True
ISIC_0027062,True
ISIC_0027063,True
ISIC_0027064,True
ISIC_0027065,True
ISIC_0027066,True
ISIC_0027067,True
ISIC_0027068,True
ISIC_0027069,True
ISIC_0027070,True
ISIC_0027071,True
ISIC_0027072,True
ISIC_0027073,True
ISIC_0027074,True
ISIC_0027075,True
ISIC_0027076,True
ISIC_0027077,True
ISIC_0027078,True
ISIC_0027079,True
ISIC_0027080,True
ISIC_0027081,True
ISIC_0027082,True
ISIC_0027083,True
ISIC_0027084,True
ISIC_0027085,True
ISIC_0027086,True
ISIC_0027087,True
ISIC_0027088,True
ISIC_0027089,True
ISIC_0027090,True
ISIC_0027091,True
ISIC_0027092,True
ISIC_0027093,True
ISIC_0027094,True
ISIC_0027095,True
ISIC_0027096,True
ISIC_0027097,True
ISIC_0027098,True
ISIC_0027099,True
ISIC_0027100,True
ISIC_0027101,True
ISIC_0027102,True
ISIC_0027103,True
ISIC_0027104,True
ISIC_0027105,True
ISIC_0027106,True
ISIC_0027107,True
ISIC_0027108,True
ISIC_0027109,True
ISIC_0027110,True
ISIC_0027111,True
ISIC_0027112,True
ISIC_0027113,True
ISIC_0027114,True
ISIC_0027115,True
ISIC_0027116,True
ISIC_0027117,True
ISIC_0027118,True
ISIC_0027119,True
ISIC_0027120,True
ISIC_0027121,True
ISIC_0027122,True
ISIC_0027123,True
ISIC_0027124,True
ISIC_0027125,True
ISIC_0027126,True
ISIC_0027127,True
ISIC_0027128,True
ISIC_0027129,True
ISIC_0027130,True
ISIC_0027131,True
ISIC_0027132,True
ISIC_0027133,True
ISIC_0027134,True
ISIC_0027135,True
ISIC_0027136,True
ISIC_0027137,True
ISIC_0027138,True
ISIC_0027139,True
ISIC_0027140,True
ISIC_0027141,True
ISIC_0027142,True
ISIC_0027143,True
ISIC_0027144,True
ISIC_0027145,True
ISIC_0027146,True
ISIC_0027147,True
ISIC_0027148,True
ISIC_0027149,True
ISIC_0027150,True
ISIC_0027151,True
ISIC_0027152,True
ISIC_0027153,True
ISIC_0027154,True
ISIC_0027155,True
ISIC_0027156,True
ISIC_0027157,True
ISIC_0027158,True
ISIC_0027159,True
ISIC_0027160,True
ISIC_0027161,True
ISIC_0027162,True
ISIC_0027163,True
ISIC_0027164,True
ISIC_0027165,True
ISIC_0027166,True
ISIC_0027167,True
ISIC_0027168,True
ISIC_0027169,True
ISIC_0027170,True
ISIC_0027171,True
ISIC_0027172,True
ISIC_0027173,True
ISIC_0027174,True
ISIC_0027175,True
ISIC_0027176,True
ISIC_0027177,True
ISIC_0027178,True
ISIC_0027179,True
ISIC_0027180,True
ISIC_0027181,True
ISIC_0027182,True
ISIC_0027183,True
ISIC_0027184,True
ISIC_0027185,True
ISIC_0027186,True
ISIC_0027187,True
ISIC_0027188,True
ISIC_0027189,True
ISIC_0027190,True
ISIC_0027191,True
ISIC_0027192,True
ISIC_0027193,True
ISIC_0027194,True
ISIC_0027195,True
ISIC_0027196,True
ISIC_0027197,True
ISIC_0027198,True
ISIC_0027199,True
ISIC_0027200,True
ISIC_0027201,True
ISIC_0027202,True
ISIC_0027203,True
ISIC_0027204,True
ISIC_0027205,True
ISIC_0027206,True
ISIC_0027207,True
ISIC_0027208,True
ISIC_0027209,True
ISIC_0027210,True
ISIC_0027211,True
ISIC_0027212,True
ISIC_0027213,True
ISIC_0027214,True
ISIC_0027215,True
ISIC_0027216,True
ISIC_0027217,True
ISIC_0027218,True
ISIC_0027219,True
ISIC_0027220,True
ISIC_0027221,True
ISIC_0027222,True
ISIC_0027223,True
ISIC_0027224,True
ISIC_0027225,True
ISIC_0027226,True
ISIC_0027227,True
ISIC_0027228,True
ISIC_0027229,True
ISIC_0027230,True
ISIC_0027231,True
ISIC_0027232,True
ISIC_0027233,True
ISIC_0027234,True
ISIC_0027235,True
ISIC_0027236,True
ISIC_0027237,True
ISIC_0027238,True
ISIC_0027239,True
ISIC_0027240,True
ISIC_0027241,True
ISIC_0027242,True
ISIC_0027243,True
ISIC_0027244,True
ISIC_0027245,True
ISIC_0027246,True
ISIC_0027247,True
ISIC_0027248,True
ISIC_0027249,True
ISIC_0027250,True
ISIC_0027251,True
ISIC_0027252,True
ISIC_0027253,True
ISIC_0027254,True
ISIC_0027255,True
ISIC_0027256,True
ISIC_0027257,True
ISIC_0027258,True
ISIC_0027259,True
ISIC_0027260,True
ISIC_0027261,True
ISIC_0027262,True
ISIC_0027263,True
ISIC_0027264,True
ISIC_0027265,True
ISIC_0027266,True
ISIC_0027267,True
ISIC_0027268,True
ISIC_0027269,True
ISIC_0027270,True
ISIC_0027271,True
ISIC_0027272,True
ISIC_0027273,True
ISIC_0027274,True
ISIC_0027275,True
ISIC_0027276,True
ISIC_0027277,True
ISIC_0027278,True
ISIC_0027279,True
ISIC_0027280,True
ISIC_0027281,True
ISIC_0027282,True
ISIC_0027283,True
ISIC_0027284,True
ISIC_0027285,True
ISIC_0027286,True
ISIC_0027287,True
ISIC_0027288,True
ISIC_0027289,True
ISIC_0027290,True
ISIC_0027291,True
ISIC_0027292,True
ISIC_0027293,True
ISIC_0027294,True
ISIC_0027295,True
ISIC_0027296,True
ISIC_0027297,True
ISIC_0027298,True
ISIC_0027299,True
ISIC_0027300,True
ISIC_0027301,True
ISIC_0027302,True
ISIC_0027303,True
ISIC_0027304,True
ISIC_0027305,True
ISIC_0027306,True
ISIC_0027307,True
ISIC_0027308,True
ISIC_0027309,True
ISIC_0027310,True
ISIC_0027311,True
ISIC_0027312,True
ISIC_0027313,True
ISIC_0027314,True
ISIC_0027315,True
ISIC_0027316,True
ISIC_0027317,True
ISIC_0027318,True
ISIC_0027319,True
ISIC_0027320,True
ISIC_0027321,True
ISIC_0027322,True
ISIC_0027323,True
ISIC_0027324,True
ISIC_0027325,True
ISIC_0027326,True
ISIC_0027327,True
ISIC_0027328,True
ISIC_0027329,True
ISIC_0027330,True
ISIC_0027331,True
ISIC_0027332,True
ISIC_0027333,True
ISIC_0027334,True
ISIC_0027335,True
ISIC_0027336,True
ISIC_0027337,True
ISIC_0027338,True
ISIC_0027339,True
ISIC_0027340,True
ISIC_0027341,True
ISIC_0027342,True
ISIC_0027343,True
ISIC_0027344,True
ISIC_0027345,True
ISIC_0027346,True
ISIC_0027347,True
ISIC_0027348,True
ISIC_0027349,True
ISIC_0027350,True
ISIC_0027351,True
ISIC_0027352,True
ISIC_0027353,True
ISIC_0027354,True
ISIC_0027355,True
ISIC_0027356,True
ISIC_0027357,True
ISIC_0027358,True
ISIC_0027359,True
ISIC_0027360,True
ISIC_0027361,True
ISIC_0027362,True
ISIC_0027363,True
ISIC_0027364,True
ISIC_0027365,True
ISIC_0027366,True
ISIC_0027367,True
ISIC_0027368,True
ISIC_0027369,True
ISIC_0027370,True
ISIC_0027371,True
ISIC_0027372,True
ISIC_0027373,True
ISIC_0027374,True
ISIC_0027375,True
ISIC_0027376,True
ISIC_0027377,True
ISIC_0027378,True
ISIC_0027379,True
ISIC_0027380,True
ISIC_0027381,True
ISIC_0027382,True
ISIC_0027383,True
ISIC_0027384,True
ISIC_0027385,True
ISIC_0027386,True
ISIC_0027387,True
ISIC_0027388,True
ISIC_0027389,True
ISIC_0027390,True
ISIC_0027391,True
ISIC_0027392,True
ISIC_0027393,True
ISIC_0027394,True
ISIC_0027395,True
ISIC_0027396,True
ISIC_0027397,True
ISIC_0027398,True
ISIC_0027399,True
ISIC_0027400,True
ISIC_0027401,True
ISIC_0027402,True
ISIC_0027403,True
ISIC_0027404,True
ISIC_0027405,True
ISIC_0027406,True
ISIC_0027407,True
ISIC_0027408,True
ISIC_0027409,True
ISIC_0027410,True
ISIC_0027411,True
ISIC_0027412,True
ISIC_0027413,True
ISIC_0027414,True
ISIC_0027415,True
ISIC_0027416,True
ISIC_0027417,True
ISIC_0027418,True
ISIC_0027419,True
ISIC_0027420,True
ISIC_0027421,True
ISIC_0027422,True
ISIC_0027423,True
ISIC_0027424,True
ISIC_0027425,True
ISIC_0027426,True
ISIC_0027427,True
ISIC_0027428,True
ISIC_0027429,True
ISIC_0027430,True
ISIC_0027431,True
ISIC_0027432,True
ISIC_0027433,True
ISIC_0027434,True
ISIC_0027435,True
ISIC_0027436,True
ISIC_0027437,True
ISIC_0027438,True
ISIC_0027439,True
ISIC_0027440,True
ISIC_0027441,True
ISIC_0027442,True
ISIC_0027443,True
ISIC_0027444,True
ISIC_0027445,True
ISIC_0027446,True
ISIC_0027447,True
ISIC_0027448,True
ISIC_0027449,True
ISIC_0027450,True
ISIC_0027451,True
ISIC_0027452,True
ISIC_0027453,True
ISIC_0027454,True
ISIC_0027455,True
ISIC_0027456,True
ISIC_0027457,True
ISIC_0027458,True
ISIC_0027459,True
ISIC_0027460,True
ISIC_0027461,True
ISIC_0027462,True
ISIC_0027463,True
ISIC_0027464,True
ISIC_0027465,True
ISIC_0027466,True
ISIC_0027467,True
ISIC_0027468,True
ISIC_0027469,True
ISIC_0027470,True
ISIC_0027471,True
ISIC_0027472,True
ISIC_0027473,True
ISIC_0027474,True
ISIC_0027475,True
ISIC_0027476,True
ISIC_0027477,True
ISIC_0027478,True
ISIC_0027479,True
ISIC_0027480,True
ISIC_0027481,True
ISIC_0027482,True
ISIC_0027483,True
ISIC_0027484,True
ISIC_0027485,True
ISIC_0027486,True
ISIC_0027487,True
ISIC_0027488,True
ISIC_0027489,True
ISIC_0027490,True
ISIC_0027491,True
ISIC_0027492,True
ISIC_0027493,True
ISIC_0027494,True
ISIC_0027495,True
ISIC_0027496,True
ISIC_0027497,True
ISIC_0027498,True
ISIC_0027499,True
ISIC_0027500,True
ISIC_0027501,True
ISIC_0027502,True
ISIC_0027503,True
ISIC_0027504,True
ISIC_0027505,True
ISIC_0027506,True
ISIC_0027507,True
ISIC_0027508,True
ISIC_0027509,True
ISIC_0027510,True
ISIC_0027511,True
ISIC_0027512,True
ISIC_0027513,True
ISIC_0027514,True
ISIC_0027515,True
ISIC_0027516,True
ISIC_0027517,True
ISIC_0027518,True
ISIC_0027519,True
ISIC_0027520,True
ISIC_0027521,True
ISIC_0027522,True
ISIC_0027523,True
ISIC_0027524,True
ISIC_0027525,True
ISIC_0027526,True
ISIC_0027527,True
ISIC_0027528,True
ISIC_0027529,True
ISIC_0027530,True
ISIC_0027531,True
ISIC_0027532,True
ISIC_0027533,True
ISIC_0027534,True
ISIC_0027535,True
ISIC_0027536,True
ISIC_0027537,True
ISIC_0027538,True
ISIC_0027539,True
ISIC_0027540,True
ISIC_0027541,True
ISIC_0027542,True
ISIC_0027543,True
ISIC_0027544,True
ISIC_0027545,True
ISIC_0027546,True
ISIC_0027547,True
ISIC_0027548,True
ISIC_0027549,True
ISIC_0027550,True
ISIC_0027551,True
ISIC_0027552,True
ISIC_0027553,True
ISIC_0027554,True
ISIC_0027555,True
ISIC_0027556,True
ISIC_0027557,True
ISIC_0027558,True
ISIC_0027559,True
ISIC_0027560,True
ISIC_0027561,True
ISIC_0027562,True
ISIC_0027563,True
ISIC_0027564,True
ISIC_0027565,True
ISIC_0027566,True
ISIC_0027567,True
ISIC_0027568,True
ISIC_0027569,True
ISIC_0027570,True
ISIC_0027571,True
ISIC_0027572,True
ISIC_0027573,True
ISIC_0027574,True
ISIC_0027575,True
ISIC_0027576,True
ISIC_0027577,True
ISIC_0027578,True
ISIC_0027579,True
ISIC_0027580,True
ISIC_0027581,True
ISIC_0027582,True
ISIC_0027583,True
ISIC_0027584,True
ISIC_0027585,True
ISIC_0027586,True
ISIC_0027587,True
ISIC_0027588,True
ISIC_0027589,True
ISIC_0027590,True
ISIC_0027591,True
ISIC_0027592,True
ISIC_0027593,True
ISIC_0027594,True
ISIC_0027595,True
ISIC_0027596,True
ISIC_0027597,True
ISIC_0027598,True
ISIC_0027599,True
ISIC_0027600,True
ISIC_0027601,True
ISIC_0027602,True
ISIC_0027603,True
ISIC_0027604,True
ISIC_0027605,True
ISIC_0027606,True
ISIC_0027607,True
ISIC_0027608,True
ISIC_0027609,True
ISIC_0027610,True
ISIC_0027611,True
ISIC_0027612,True
ISIC_0027613,True
ISIC_0027614,True
ISIC_0027615,True
ISIC_0027616,True
ISIC_0027617,True
ISIC_0027618,True
ISIC_0027619,True
ISIC_0027620,True
ISIC_0027621,True
ISIC_0027622,True
ISIC_0027623,True
ISIC_0027624,True
ISIC_0027625,True
ISIC_0027626,True
ISIC_0027627,True
ISIC_0027628,True
ISIC_0027629,True
ISIC_0027630,True
ISIC_0027631,True
ISIC_0027632,True
ISIC_0027633,True
ISIC_0027634,True
ISIC_0027635,True
ISIC_0027636,True
ISIC_0027637,True
ISIC_0027638,True
ISIC_0027639,True
ISIC_0027640,True
ISIC_0027641,True
ISIC_0027642,True
ISIC_0027643,True
ISIC_0027644,True
ISIC_0027645,True
ISIC_0027646,True
ISIC_0027647,True
ISIC_0027648,True
ISIC_0027649,True
ISIC_0027650,True
ISIC_0027651,True
ISIC_0027652,True
ISIC_0027653,True
ISIC_0027654,True
ISIC_0027655,True
ISIC_0027656,True
ISIC_0027657,True
ISIC_0027658,True
ISIC_0027659,True
ISIC_0027660,True
ISIC_0027661,True
ISIC_0027662,True
ISIC_0027663,True
ISIC_0027664,True
ISIC_0027665,True
ISIC_0027666,True
ISIC_0027667,True
ISIC_0027668,True
ISIC_0027669,True
ISIC_0027670,True
ISIC_0027671,True
ISIC_0027672,True
ISIC_0027673,True
ISIC_0027674,True
ISIC_0027675,True
ISIC_0027676,True
ISIC_0027677,True
ISIC_0027678,True
ISIC_0027679,True
ISIC_0027680,True
ISIC_0027681,True
ISIC_0027682,True
ISIC_0027683,True
ISIC_0027684,True
ISIC_0027685,True
ISIC_0027686,True
ISIC_0027687,True
ISIC_0027688,True
ISIC_0027689,True
ISIC_0027690,True
ISIC_0027691,True
ISIC_0027692,True
ISIC_0027693,True
ISIC_0027694,True
ISIC_0027695,True
ISIC_0027696,True
ISIC_0027697,True
ISIC_0027698,True
ISIC_0027699,True
ISIC_0027700,True
ISIC_0027701,True
ISIC_0027702,True
ISIC_0027703,True
ISIC_0027704,True
ISIC_0027705,True
ISIC_0027706,True
ISIC_0027707,True
ISIC_0027708,True
ISIC_0027709,True
ISIC_0027710,True
ISIC_0027711,True
ISIC_0027712,True
ISIC_0027713,True
ISIC_0027714,True
ISIC_0027715,True
ISIC_0027716,True
ISIC_0027717,True
ISIC_0027718,True
ISIC_0027719,True
ISIC_0027720,True
ISIC_0027721,True
ISIC_0027722,True
ISIC_0027723,True
ISIC_0027724,True
ISIC_0027725,True
ISIC_0027726,True
ISIC_0027727,True
ISIC_0027728,True
ISIC_0027729,True
ISIC_0027730,True
ISIC_0027731,True
ISIC_0027732,True
ISIC_0027733,True
ISIC_0027734,True
ISIC_0027735,True
ISIC_0027736,True
ISIC_0027737,True
ISIC_0027738,True
ISIC_0027739,True
ISIC_0027740,True
ISIC_0027741,True
ISIC_0027742,True
ISIC_0027743,True
ISIC_0027744,True
ISIC_0027745,True
ISIC_0027746,True
ISIC_0027747,True
ISIC_0027748,True
ISIC_0027749,True
ISIC_0027750,True
ISIC_0027751,True
ISIC_0027752,True
ISIC_0027753,True
ISIC_0027754,True
ISIC_0027755,True
ISIC_0027756,True
ISIC_0027757,True
ISIC_0027758,True
ISIC_0027759,True
ISIC_0027760,True
ISIC_0027761,True
ISIC_0027762,True
ISIC_0027763,True
ISIC_0027764,True
ISIC_0027765,True
ISIC_0027766,True
ISIC_0027767,True
ISIC_0027768,True
ISIC_0027769,True
ISIC_0027770,True
ISIC_0027771,True
ISIC_0027772,True
ISIC_0027773,True
ISIC_0027774,True
ISIC_0027775,True
ISIC_0027776,True
ISIC_0027777,True
ISIC_0027778,True
ISIC_0027779,True
ISIC_0027780,True
ISIC_0027781,True
ISIC_0027782,True
ISIC_0027783,True
ISIC_0027784,True
ISIC_0027785,True
ISIC_0027786,True
ISIC_0027787,True
ISIC_0027788,True
ISIC_0027789,True
ISIC_0027790,True
ISIC_0027791,True
ISIC_0027792,True
ISIC_0027793,True
ISIC_0027794,True
ISIC_0027795,True
ISIC_0027796,True
ISIC_0027797,True
ISIC_0027798,True
ISIC_0027799,True
ISIC_0027800,True
ISIC_0027801,True
ISIC_0027802,True
ISIC_0027803,True
ISIC_0027804,True
ISIC_0027805,True
ISIC_0027806,True
ISIC_0027807,True
ISIC_0027808,True
ISIC_0027809,True
ISIC_0027810,True
ISIC_0027811,True
ISIC_0027812,True
ISIC_0027813,True
ISIC_0027814,True
ISIC_0027815,True
ISIC_0027816,True
ISIC_0027817,True
ISIC_0027818,True
ISIC_0027819,True
ISIC_0027820,True
ISIC_0027821,True
ISIC_0027822,True
ISIC_0027823,True
ISIC_0027824,True
ISIC_0027825,True
ISIC_0027826,True
ISIC_0027827,True
ISIC_0027828,True
ISIC_0027829,True
ISIC_0027830,True
ISIC_0027831,True
ISIC_0027832,True
ISIC_0027833,True
ISIC_0027834,True
ISIC_0027835,True
ISIC_0027836,True
ISIC_0027837,True
ISIC_0027838,True
ISIC_0027839,True
ISIC_0027840,True
ISIC_0027841,True
ISIC_0027842,True
ISIC_0027843,True
ISIC_0027844,True
ISIC_0027845,True
ISIC_0027846,True
ISIC_0027847,True
ISIC_0027848,True
ISIC_0027849,True
ISIC_0027850,True
ISIC_0027851,True
ISIC_0027852,True
ISIC_0027853,True
ISIC_0027854,True
ISIC_0027855,True
ISIC_0027856,True
ISIC_0027857,True
ISIC_0027858,True
ISIC_0027859,True
ISIC_0027860,True
ISIC_0027861,True
ISIC_0027862,True
ISIC_0027863,True
ISIC_0027864,True
ISIC_0027865,True
ISIC_0027866,True
ISIC_0027867,True
ISIC_0027868,True
ISIC_0027869,True
ISIC_0027870,True
ISIC_0027871,True
ISIC_0027872,True
ISIC_0027873,True
ISIC_0027874,True
ISIC_0027875,True
ISIC_0027876,True
ISIC_0027877,True
ISIC_0027878,True
ISIC_0027879,True
ISIC_0027880,True
ISIC_0027881,True
ISIC_0027882,True
ISIC_0027883,True
ISIC_0027884,True
ISIC_0027885,True
ISIC_0027886,True
ISIC_0027887,True
ISIC_0027888,True
ISIC_0027889,True
ISIC_0027890,True
ISIC_0027891,True
ISIC_0027892,True
ISIC_0027893,True
ISIC_0027894,True
ISIC_0027895,True
ISIC_0027896,True
ISIC_0027897,True
ISIC_0027898,True
ISIC_0027899,True
ISIC_0027900,True
ISIC_0027901,True
ISIC_0027902,True
ISIC_0027903,True
ISIC_0027904,True
ISIC_0027905,True
ISIC_0027906,True
ISIC_0027907,True
ISIC_0027908,True
ISIC_0027909,True
ISIC_0027910,True
ISIC_0027911,True
ISIC_0027912,True
ISIC_0027913,True
ISIC_0027914,True
ISIC_0027915,True
ISIC_0027916,True
ISIC_0027917,True
ISIC_0027918,True
ISIC_0027919,True
ISIC_0027920,True
ISIC_0027921,True
ISIC_0027922,True
ISIC_0027923,True
ISIC_0027924,True
ISIC_0027925,True
ISIC_0027926,True
ISIC_0027927,True
ISIC_0027928,True
ISIC_0027929,True
ISIC_0027930,True
ISIC_0027931,True
ISIC_0027932,True
ISIC_0027933,True
ISIC_0027934,True
ISIC_0027935,True
ISIC_0027936,True
ISIC_0027937,True
ISIC_0027938,True
ISIC_0027939,True
ISIC_0027940,True
ISIC_0027941,True
ISIC_0027942,True
ISIC_0027943,True
ISIC_0027944,True
ISIC_0027945,True
ISIC_0027946,True
ISIC_0027947,True
ISIC_0027948,True
ISIC_0027949,True
ISIC_0027950,True
ISIC_0027951,True
ISIC_0027952,True
ISIC_0027953,True
ISIC_0027954,True
ISIC_0027955,True
ISIC_0027956,True
ISIC_0027957,True
ISIC_0027958,True
ISIC_0027959,True
ISIC_0027960,True
ISIC_0027961,True
ISIC_0027962,True
ISIC_0027963,True
ISIC_0027964,True
ISIC_0027965,True
ISIC_0027966,True
ISIC_0027967,True
ISIC_0027968,True
ISIC_0027969,True
ISIC_0027970,True
ISIC_0027971,True
ISIC_0027972,True
ISIC_0027973,True
ISIC_0027974,True
ISIC_0027975,True
ISIC_0027976,True
ISIC_0027977,True
ISIC_0027978,True
ISIC_0027979,True
ISIC_0027980,True
ISIC_0027981,True
ISIC_0027982,True
ISIC_0027983,True
ISIC_0027984,True
ISIC_0027985,True
ISIC_0027986,True
ISIC_0027987,True
ISIC_0027988,True
ISIC_0027989,True
ISIC_0027990,True
ISIC_0027991,True
ISIC_0027992,True
ISIC_0027993,True
ISIC_0027994,True
ISIC_0027995,True
ISIC_0027996,True
ISIC_0027997,True
ISIC_0027998,True
ISIC_0027999,True
ISIC_0028000,True
ISIC_0028001,True
ISIC_0028002,True
ISIC_0028003,True
ISIC_0028004,True
ISIC_0028005,True
ISIC_0028006,True
ISIC_0028007,True
ISIC_0028008,True
ISIC_0028009,True
ISIC_0028010,True
ISIC_0028011,True
ISIC_0028012,True
ISIC_0028013,True
ISIC_0028014,True
ISIC_0028015,True
ISIC_0028016,True
ISIC_0028017,True
ISIC_0028018,True
ISIC_0028019,True
ISIC_0028020,True
ISIC_0028021,True
ISIC_0028022,True
ISIC_0028023,True
ISIC_0028024,True
ISIC_0028025,True
ISIC_0028026,True
ISIC_0028027,True
ISIC_0028028,True
ISIC_0028029,True
ISIC_0028030,True
ISIC_0028031,True
ISIC_0028032,True
ISIC_0028033,True
ISIC_0028034,True
ISIC_0028035,True
ISIC_0028036,True
ISIC_0028037,True
ISIC_0028038,True
ISIC_0028039,True
ISIC_0028040,True
ISIC_0028041,True
ISIC_0028042,True
ISIC_0028043,True
ISIC_0028044,True
ISIC_0028045,True
ISIC_0028046,True
ISIC_0028047,True
ISIC_0028048,True
ISIC_0028049,True
ISIC_0028050,True
ISIC_0028051,True
ISIC_0028052,True
ISIC_0028053,True
ISIC_0028054,True
ISIC_0028055,True
ISIC_0028056,True
ISIC_0028057,True
ISIC_0028058,True
ISIC_0028059,True
ISIC_0028060,True
ISIC_0028061,True
ISIC_0028062,True
ISIC_0028063,True
ISIC_0028064,True
ISIC_0028065,True
ISIC_0028066,True
ISIC_0028067,True
ISIC_0028068,True
ISIC_0028069,True
ISIC_0028070,True
ISIC_0028071,True
ISIC_0028072,True
ISIC_0028073,True
ISIC_0028074,True
ISIC_0028075,True
ISIC_0028076,True
ISIC_0028077,True
ISIC_0028078,True
ISIC_0028079,True
